net profit / total assets,working capital / total assets,retained earnings / total assets ,book value of equity / total liabilities,sales / total assets,gross profit / short-term liabilities,(gross profit + depreciation) / sales,(total liabilities * 365) / (gross profit + depreciation),gross profit / total assets,gross profit / sales,profit on operating activities / total assets,gross profit (in 3 years) / total assets,(equity - share capital) / total assets,profit on operating activities / financial expenses,working capital / fixed assets,(gross profit + interest) / sales,operating expenses / short-term liabilities,profit on sales / total assets,total sales / total assets,constant capital / total assets,(current assets - inventory - receivables) / short-term liabilities,profit on operating activities / sales,(current assets - inventory) / short-term liabilities,EBITDA (profit on operating activities - depreciation) / total assets,EBITDA (profit on operating activities - depreciation) / sales,(short-term liabilities * 365) / cost of products sold) ,equity / fixed assets,working capital,total costs /total sales,long-term liabilities / equity,defaulted
-0.098329,0.87521,0,7.0136,6.8085,-0.78795,-0.014442,-463.22,-0.098329,-0.014442,-0.098329,0.15515,-0.098329,?,?,-0.014442,55.348,-0.098368,6.8085,0.87523,4.7045,-0.014442,8.0134,-0.098329,-0.014442,0.018068,?,44.949,1.0144,0.0,0
0.36923,0.58645,0.70439,3.0469,1.2109,1.9653,0.20025,167.93,0.4539,0.18107,0.44014,0.86464,0.70369,2.126,3.2116,0.18107,8.9639,0.44014,2.5299,0.70369,1.1595,0.17558,3.2968,0.39206,0.1564,0.11156,3.8537,12935.0,0.82584,0.0,0
0.20544,0.16717,0.71828,0.86228,1.1677,0.50194,0.15399,644.43,0.26134,0.13295,0.28332,0.90103,0.46084,1.683,0.53551,0.13295,3.2333,0.28332,2.0038,0.47463,0.081954,0.14413,0.55242,0.24195,0.12309,0.30928,1.4763,5896.1,0.8564,0.02992,0
0.22238,0.32842,0,1.5164,2.8023,0.74142,0.1147,451.27,0.27627,0.098585,0.27824,0.71671,0.54053,15.679,1.0985,0.10062,6.7888,0.27268,2.8023,0.62416,0.98198,0.099287,1.5896,0.23308,0.083173,0.1473,2.0157,3703.5,0.90216,0.035765,0
-0.051444,0.17664,-0.0013823,0.47986,2.2615,-0.086355,0.029435,3705.2,-0.051444,-0.022747,-0.025046,0.073638,0.31273,-0.90474,0.77596,-0.014146,3.8417,-0.027044,2.2615,0.40428,0.041163,-0.011075,0.82123,-0.14306,-0.063257,0.2603,1.4244,1103.4,1.0226,0.24677,0
-0.030899,0.018711,-0.08643,-0.10366,0.5757399999999999,-0.077129,-0.012756,-55448,-0.030497,-0.052971,0.0025133,?,-0.11733,0.033871,0.031936,0.022828,1.4624,-0.0025036,0.57574,0.60437,0.060715,0.0043653,0.74585,-0.02064,-0.035849,0.68381,-0.19738,555.18,1.0489,-6.2261,0
0.13627,0.44984,0.27495,1.2878,1.0682,0.44833,0.081654,677.09,0.17036,0.066344,0.13423,0.34624,0.5009,0.55839,2.6435,0.066344,6.3262,0.13423,2.7221,0.50987,0.064325,0.052274,0.93351,0.094919,0.036965,0.15807,2.9436,75242.0,0.93615,0.017903,0
-0.034321,-0.057377,0.14445,0.37249,1.7596,-0.12804,0.028668,5271.7,-0.034321,-0.019505,0.022503,0.29899,0.11013,0.39574,-0.072691,-0.01154,6.525,0.015689,1.7596,0.73195,0.1503,0.012789,0.72213,-0.062264,-0.035384,0.15326,0.34384,-195.4,1.0263,1.6969999999999998,0
-0.07687,0.4672,0,3.4056,1.4195,-0.39675,-0.036536,-1597.4,-0.07687,-0.054151,-0.077782,-0.078714,0.67156,-38.475,1.3779,-0.054151,9.9323,-0.50485,1.4195,0.77302,0.45977,-0.054794,1.9431,-0.10279,-0.072409,0.10068,2.2799,2036.2,1.0415,0.0,0
0.040425,0.56421,0,1.2947,6.4792,0.092764,0.45868,53.522,0.040425,0.0062393,0,0.28633,0.42225,0,?,0.013942,7.6075,0,6.4792,0.56421,0.35084,0,2.2947,-2.9315,-0.45245,0.13145,?,198.72,0.51363,0.0,0
0.027808,0.17247,0,0.66787,1.7982,0.084315,0.030694,3964.9,0.027808,0.015464,0.044829,0.077204,0.043812,2.6336,0.34652,0.02493,5.3181,0.053749,1.7982,0.67007,0.036563,0.02493,1.1901,0.017443,0.0097002,0.18804,0.80454,296.49,0.98485,0.6733600000000001,0
0.014463,0.17821,0.084947,0.94895,1.0126,0.043875,0.053581,1592.4,0.020356,0.010197,0.022892,0.11289,0.4428,0.11612,0.49805,0.010197,4.249,0.022892,2.0023,0.44546,0.23829,0.011468,1.0258,-0.06371,-0.031916,0.23535,1.2375,3362.7,0.98758,0.0060034,0
0.037455,0.0085484,0.0,2.4255,0.5878399999999999,0.18802,0.11597,1562.9,0.047467,0.080749,0.058265,0.39805999999999997,0.64455,5.2194,0.011568,0.081255,2.0964,0.058569,0.5878399999999999,0.74162,0.25373,0.099117,0.45822,0.037558,0.063892,0.477,0.95817,40.368,0.91975,0.047376,0
0.38858,-0.034829,1.0633,3.8603,1.0523,1.8959,0.068902,139.53,0.38858,0.049936,0.38855,1.0633,0.79122,0.52541,-0.041969,0.049936,36.08,0.38855,7.7841,0.79122,0.42131,0.049931,0.43398,0.24096,0.030965,0.027716,0.95343,-113.77,0.95033,0.0,0
0.18849,0.86536,0,12.32,1.7177,3.2252,0.14654,108.86,0.23491,0.13676,0.23295,0.70622,0.92091,34.295,14.003,0.137,20.43,0.22968,1.7177,0.92493,6.3018,0.13561,7.5332,0.21614,0.12583,0.048948,14.967,10779.0,0.86612,0.0,0
0.025258,0.23669,-0.0083161,0.51056,1.4846,0.081985,0.042019,3873.3,0.031985,0.021544,0.054847,0.075881,0.078214,1.5216,0.63425,0.032479,3.3599,0.053663,1.4846,0.46711,0.10165,0.036943,0.51787,0.024448,0.016467,0.29763,0.90572,9415.0,0.90718,0.38199,0
0.084941,0.13889,0.2652,1.2081,1.1521,0.25124,0.093687,1229.9,0.11145,0.079316,0.1425,0.33857,0.53592,1.1684,0.33267,0.079316,2.7493,0.1425,1.4231,0.53592,0.16036,0.10141,0.84467,0.12231,0.087043,0.36372,1.2836,13330.0,0.86797,0.0,0
0.11841,0.37343,0.19874,6.3952,1.1457,1.0003,0.20251,268.56,0.11841,0.13306,0.11463,0.19874,0.84805,1.4757,0.73482,0.13306,6.5619,0.11463,0.90391,0.86229,1.0044,0.1288,2.7778,0.05281,0.05934,0.1524,1.6688,12483.0,0.87282,0.016781,0
0.042208,0.19313,-0.091489,0.2213,2.4327,0.17739,0.075281,1631.9,0.05242,0.021548,0.04808,-0.10979,-0.049282,3.4668,0.37767,0.02698,8.0774,0.045732,2.4327,0.51362,0.049974,0.019764,1.2984,-0.082636,-0.033969,0.1238,0.35435,125690.0,0.97885,1.8345,0
0.0036131,-0.17632,-0.20085,0.030873,1.5390000000000001,0.01232,0.017973,12800,0.0044629,0.0028998,0.03751,0.0094794,-0.096314,1.1352,-0.21659,0.0028998,4.1449,0.03751,1.539,0.63774,0.087485,0.024372,0.11766,0.014311,0.0092989,0.24126,0.036789,-36.306999999999995,0.9971,20.295,0
0.096272,0.1729,0.21453,1.063,1.2672,0.32637,0.097789,1427.8,0.11949,0.094293,0.11715,0.51474,0.50675,13.913,0.37507,0.094293,3.1281,0.12198,1.2672,0.51527,0.53339,0.092447,0.99979,0.11272,0.088951,0.31968,1.1177,1015.5,0.90682,0.0,0
0.31335999999999997,0.39589,0.33085,12.894,1.3943,4.3539,0.26074,72.258,0.31335999999999997,0.22474,0.31390999999999997,0.9470799999999999,0.40863,115.28,0.74397,0.22474,15.031,0.31256,1.3943,0.9280299999999999,1.1661,0.22513,3.4752,0.26371,0.18913,0.066531,1.744,4160.2,0.77583,0,0
0.089768,0.52116,0,1.817,0.9904700000000001,0.31647,0.14064,930.12,0.11214,0.11322,0.12277,0.55535,0.47025,11.551,4.1859,0.12395,2.4464,0.12361,0.99047,0.64501,1.7105,0.12395,2.4063,0.095604,0.096524,0.40876,5.1807,357.85,0.88732,0.0,0
0.27459,0.085397,0.12661,1.6949,5.5691,0.76562,0.064045,379.74,0.27459,0.049306,0.27528,0.96256,0.40119,24.031,0.1536,0.049306,14.76,0.27528,5.5691,0.64135,0.41175,0.04943,0.73049,0.1932,0.034691,0.067749,1.1313,55.666000000000004,0.95263,0.019758,0
0.041242,0.285,0,0.53881,3.1384,0.1106,0.031082,2431.6,0.060092,0.019147,0.06842,0.35111,0.34072,7.9085,1.6603,0.020931,5.6655,0.060123,3.1384,0.40671,0.052,0.021801,1.3118,0.030964,0.0098661,0.17651,2.0398,3023.2,0.98096,0.16154000000000002,0
0.16441,-0.1963,0,0.73373,3.795,0.37406,0.063628,871.88,0.16441,0.043323,0.18006,0.47469,0.16441,8.0613,-0.25939,0.04916,8.2648,0.16468,3.795,0.53013,0.065636,0.047446,0.45191,0.103,0.027141,0.121,0.55923,-13861.0,0.96311,0.25265,0
-0.14989,-0.14356,-0.33424,0.45264,1.5457,-0.25585,-0.063309,-2567.7,-0.14989,-0.096971,0,-0.43568,-0.48413,0,-0.2574,-0.19304,2.578,0.022281,1.5457,0.37636,0.018231,0,0.27244,-0.052032,-0.033662,0.3879,0.55871,-1002.0,0.97759,0.20783000000000001,0
0.060369,0.34686,0.1661,1.1177,1.0819,0.16489,0.092259,1650.2,0.0755,0.066705,0.080683,0.20798,0.52764,0.77126,1.7764,0.066705,2.2847,0.080683,1.1393,0.54185,0.026771,0.071285,0.80753,0.05176,0.045731,0.43769,2.7022,18256.0,0.92427,0.026935,0
-0.17745,0.52325,-0.036378,2.0108,0.8837299999999999,-0.52748,-0.041082,-1529.2,-0.16313,-0.090787,-0.17379,0.011848,0.62187,-0.85476,3.1242,-0.090787,6.5745,-0.17379,1.9205,0.62187,0.47352,-0.096722,2.245,-0.2631,-0.14643,0.1521,3.7129,4014.8,1.1316,0.0,0
0.00087426,-0.041558,0,0.85316,2.8486,0.0018918,0.034018,2032.5,0.00087426,0.00030691,0.0065753,0.0032572,0.3069,1.1458,-0.071723,0.0023214,6.2563,-0.027061,2.8486,0.46266,0.081153,0.0023083,0.70125,-0.089455,-0.031403,0.15984,0.79455,-133.76,1.017,0.0049613999999999995,0
-0.09615800000000001,-0.07512,-0.11150999999999998,0.095432,1.1058,-0.30698,-0.070293,-4286.6,-0.09615800000000001,-0.086957,-0.07864,-0.1688,0.06704,-4.4903,-0.098599,-0.071119,3.9369,-0.12739,1.1058,0.087118,0.0027735,-0.071116,0.50454,-0.097068,-0.08778,0.254,0.11435,-20.061,1.083,0,0
0.060424,0.44638,0.32411,3.6326,0.95235,0.37993,0.055275,659.39,0.073055,0.037939,0.068876,0.35339,0.69849,0.34064,1.2354,0.037939,10.515,0.068876,2.0963,0.69849,1.4046,0.035768,2.5928,0.035493,0.018432,0.095099,1.9331,6697.5,1.05,0.0,0
0.023203,0.48743,0,1.0743,3.0228,0.04813,0.014939,3896.5,0.023203,0.007676,0.023541,0.32602,0.50614,11.658,15.991,0.0076814,6.2219,0.02328,3.0228,0.51791,0.63966,0.0077877,1.4485,0.0015851,0.00052437,0.16072,16.991,414.22,0.99233,0.0,0
0.12864,0.030615,0,0.16322,1.5345,0.20374,0.10172,2010.4,0.12864,0.083831,0.21317,0.18179,0.12864,2.5165,0.090573,0.11043,2.0897,0.21509,1.5345,0.36778,0.247,0.13892,0.64063,0.18573,0.12103,0.47853,0.41513,165.8,0.91628,1.621,0
0.033667,0.34474,0.30891,0.53702,1.0247,0.082868,0.049422,3619.2,0.051669,0.040286,0.055574,0.38953,0.33752,0.44401,10.856,0.040286,2.0074,0.055574,1.3582,0.34253,0.90031,0.043331,1.2366,0.043857,0.034195,0.49815,10.628,8120.0,0.9759,0.014843,0
-0.043821,0.72179,-0.024087,4.6187,1.0862,-0.24621,-0.020325,-2942.5,-0.043821,-0.040343,-0.059214,0.054242,0.76524,-451.44,7.2015,-0.040222,6.4453,-0.06092,1.0862,0.82202,1.9002,-0.054515,4.1995,-0.080957,-0.074532,0.15515,8.2015,1271.2,1.0396,0.0,0
0.11002,0.31107,-0.032463,1.1346,1.1361,0.31703,0.16923,908.46,0.11688,0.10526,0.1251,-0.016028,0.53062,1.28,0.97129,0.10526,2.651,0.1251,1.1188,0.62963,0.01519,0.11266,0.73822,0.05407,0.048696,0.37721,1.6568,41836.0,0.8802,0.1866,0
-0.018477,0.37759,-0.49223,0.60664,2.4085,-0.029687,-0.0076718,-12295,-0.018477,-0.0076718,-0.018083,-0.09943,-0.42451,-45.926,?,-0.0076718,3.8986,-0.018069,2.4085,0.37758,0.54629,-0.0075083,1.537,-0.018083,-0.0075083,0.2565,?,25.892,1.0077,0.0,0
0.038372,0.045507,-0.018597,0.12362000000000001,2.0657,0.056699,0.028556,5507.1,0.049839999999999995,0.024128,0.046028,0.033297,0.045025,2.6219,0.60295,0.028715,2.2988,0.045006,2.0657,0.11349000000000001,0.0094359,0.022282,0.63125,0.036882,0.017855,0.43502,1.4577,901.19,0.97549,0.031571,0
0.19186,0.3321,0.10997,0.85969,1.6994,0.44412,0.14567,792.82,0.23881,0.14053,0.2359,0.42321,0.30182,39.546,2.5512,0.14392,2.7157,0.23914,1.6994,0.46228,0.74474,0.13881,1.249,0.22716,0.13367,0.36823,3.5512,827.91,0.86024,0.0,0
0.01172,0.21945,0,2.6493,0.50947,0.052804,0.094606,2075.2,0.01447,0.028402,0.011612,0.030375,0.71437,300.12,0.43325,0.028402,1.8168,0.011616,0.50947,0.72597,0.77784,0.022793,1.8008,-0.022116,-0.043411,0.55042,1.4333,192.84,0.97176,0.0,0
0.016639,0.283,0.056015,0.54543,1.0024,0.034398,0.022786,5360.7,0.021537,0.011292,0.036501,0.073608,0.34816,0.19183,3.1141,0.011292,3.039,0.036501,1.9593,0.36035,0.050082,0.019137,1.0075,0.014577,0.0076425,0.32906,3.831,4377.9,0.99757,0.035026,0
-0.67866,0.97742,0,43.287,1.6275,-30.055,-0.417,-12.144,-0.67866,-0.417,-0.69563,-2.8453,-0.15498,-7.5169,?,-0.417,102.95,-0.6973,1.6275,0.97744,29.055,-0.42743,44.286,-0.69563,-0.42743,0.009713,?,43.156000000000006,1.3902,0.0,0
-0.019149,0.88797,0,8.4345,0.44166000000000005,-0.1781,0.48023,182.4,-0.018878,-0.042743,-0.0015279,0.26495,0.6427,-0.088065,147.23,-0.042743,4.1812,-0.0015229,0.44166,0.89401,7.6241,-0.0034595,9.3071,-0.2325,-0.52643,0.23916,148.23,176.68,1.0427,0.0,0
0.00052053,0.18688,0,1.0359,2.3047,0.021103,0.035008,2222,0.0091636,0.003976,0.017843,0.6848,0.50023,1.2958,0.49325,0.0099508,5.443,-0.058752,2.3047,0.55523,0.25627,0.0077419,1.2098,-0.053678,-0.02329,0.18372,1.3429,2176.8,0.99616,0.09121900000000001,0
0.16818,0.27637,0,0.38135,1.0579,4.8829,0.17722,1409.4,0.16818,0.15897,0.17154,0.27052,0.27296,6.5328,0.40101,0.18379,25.736,0.17153,1.0579,0.96556,0.50854,0.16215,7.3188,0.15224,0.1439,0.038857,0.40058,4445.5,0.8444,2.4975,0
0.12145,0.4999,0.0,1.0495,2.2654,0.31227,0.069515,1130.9,0.1504,0.066387,0.14513,0.36167,0.49438999999999994,14.876,27.052,0.066387,4.4083,0.15625999999999998,2.2832,0.5183800000000001,0.12345,0.064064,1.2243,0.13805,0.060936,0.22685,27.71,1413.8,0.93413,0.012337,0
-0.24701,-0.35559,0,-0.033619,1.0529,-0.3885,-0.21214,-1691,-0.25003,-0.23748,-0.20491,-0.19734,-0.05042,-4.5412,-0.49943,-0.20627,1.8923,-0.16503,1.0529,0.35641,0.034149,-0.19463,0.16132,-0.2316,-0.21997,0.52845,-0.04886,-2729.9,1.237,-11.245,0
0.084532,0.34298,0,7.1668,0.9239700000000001,0.75576,0.12282,393.84,0.084532,0.091488,0.076114,0.23696,0.40992,11.579,0.62912,0.091497,7.6523,0.068059,0.92397,0.87755,0.96946,0.082376,3.3944,0.047165,0.051046,0.13068,1.6097,1362.0,0.9114,0.0,0
0.13334,0.28585,0.24451,1.3698,1.0642,0.32817,0.078147,790.73,0.13334,0.054119,0.15478,0.24451,0.5714,0.66855,0.92861,0.054119,5.6979,0.15478,2.4712,0.58222,0.047987,0.062819,1.0561,0.095577,0.03879,0.1755,1.8563,1368.0,0.93963,0.018925,0
0.071229,-0.099695,0.18173,0.46356,1.7806,0.12709,0.12383,1131,0.08678,0.048736,0.042991,0.35945,0.25296,1.904,-0.23915,0.052265,2.7076,-0.068161,1.7806,0.31673,0.16306,0.024144,0.82149,-0.090724,-0.050951,0.36934,0.75978,-78.158,0.95583,0.0,0
0.062563,0.39542,0,9.7338,1.665,0.67836,0.17519,116.58,0.063199,0.037958,0.06162,0.038933,0.84974,241.98,0.77319,0.038029,17.196,0.062894,1.665,0.90684,3.5582,0.03701,4.5354,-0.16687,-0.10022,0.058152,1.7732,346.28,0.96225,0.0,0
-0.093435,0.084026,0.15098,0.13047,0.95155,-0.13475,-0.055705,-3293.5,-0.11451,-0.066774,-0.093293,0.18042,0.11246,-0.51765,1.2699,-0.066774,2.1208,-0.093293,1.7198,0.12465,0.50007,-0.054401,1.0709,-0.11228,-0.06547,0.47153,1.6997,1396.5,1.0509,0.10835999999999998,0
0.06751,0.59229,0,1.5413,3.2643,0.27763,0.025657,1715,0.06751,0.020682,0,0.30228,0.41681,0,3.5996,0.046301,9.9019,0.0063778,3.2643,0.75684,1.6821,0,2.2618,-0.016241,-0.0049754,0.10099,3.686,273.59,0.73923,0.24789,0
0.17431,0.23588,0,1.2724,3.7981,1.0527,0.091096,464.24,0.22398,0.058972,0.27286,0.56967,0.39259,6.8981,0.42782,0.069387,15.76,0.44495,3.7981,0.78724,0.53444,0.071841,1.1762,0.15085,0.039716,0.063453,1.0156,845.69,0.94107,0.40592,0
0.02268,0.098544,0.036806,1.1637,1.0038,0.070853,0.028198,1446.3,0.028827,0.0071944,0.030734,0.051632,0.521,0.076999,0.19924,0.0071944,9.8106,0.030734,4.0253,0.56184,0.29669,0.0076704,1.0207,-0.053424,-0.013333,0.10193,1.0534,761.6,0.99618,0.078385,0
0.06444,0.74407,0,2.9073,1.0659,0.2671,0.065986,1328.2,0.068359,0.064136,0.05812,0.054528,0.68812,5.5551,?,0.064136,4.3287,-0.041995,1.0659,0.74407,0.44057,0.054529,2.5925,0.056148,0.052679,0.23102,?,664.89,0.94321,0.0,0
0.13323,0.23669,0.15943,0.85192,1.1073,0.36109,0.10925,1030.6,0.16758,0.096124,0.18676,0.20301,0.45818,1.1862,0.79101,0.096124,3.3925,0.18676,1.7866,0.53191,0.013568,0.10713,0.3991,0.16387,0.093995,0.29477,1.5312,9844.7,0.90309,0.16092,0
-1.1284,0.61592,-2.1031,3.6497,1.8535,-5.2469,-0.34973,-121.1,-1.1284,-0.60882,-0.90959,-2.3361,-1.9238,-4.1582,3.643,-0.60882,12.847,-0.90959,1.8535,0.78493,1.7082,-0.49075,3.8638,-1.3898,-0.74984,0.077837,4.6427,12.050999999999998,1.6088,0.0,0
0.0081726,0.012953000000000001,-0.0022721,0.52162,1.3227,0.02434,0.050195,3612.9,0.014801,0.011189,0.043831,0.024702,0.25619000000000003,1.0278,0.034179,0.035838,2.1322,0.026177999999999996,1.3227,0.38303000000000004,0.048529,0.033137,0.63872,-0.0077625,-0.0058686,0.469,0.90457,330.65,0.98913,0.11735,0
0.086121,0.43349,0.50077,4.265,1.1107,0.59603,0.13936,438.15,0.10823,0.095396,0.11777,0.6234,0.80951,1.1529,1.1262,0.095396,5.6255,0.11777,1.1441,0.81772,0.93594,0.10381,1.551,0.067891,0.05984,0.17776,2.103,15983.0,0.90037,0.010149,0
0.00095581,0.59018,0,2.6667,1.5421,0.0035046,0.045026,1433.7,0.00095581,0.00061982,0,-0.044342,0.67355,0,4.3049,0.0012396,3.818,4.8111e-006,1.5421,0.72727,0.091717,0,0.86848,-0.068477,-0.044406,0.26192,5.3049,736.02,0.682,0.0,0
0.037999,0.43203,0.13393,3.8828,1.0270000000000001,0.24704,0.053813,734.86,0.048884,0.026431,0.04643,0.17129,0.77802,0.25783,1.1673,0.026431,9.1005,0.04643,1.8588,0.78052,0.89585,0.025104,2.2302,-0.0042122,-0.0022775,0.10988,2.1022,33601.0,0.97366,0.0032128,0
-0.87261,-0.73111,-0.79691,-0.41563,15.62,-0.50992,-0.054849,-729.08,-0.87261,-0.055866,-0.83639,-0.16198,-1.6695,-7.4358,-36.822,-0.055866,9.6051,-0.81722,15.62,-0.71126,0.13328,-0.053547,0.52411,-0.85227,-0.054564,0.10411,-35.822,-38.148,1.0556,0.0,0
0.14225,0.13111,0.34646,1.9897,1.0167,0.44035,0.023218,488.74,0.14225,0.013691,0.14735,0.34646,0.64273,0.14417,0.24019,0.013691,31.638,0.14735,10.402,0.64273,0.29353,0.014181,0.91692,0.04835,0.0046533,0.031608,1.1775,564.69,0.98362,0.0,0
0.13696,0.55109,0.27426,0.96997,1.0995,0.57843,0.10624,588.97,0.19279,0.098532,0.18633,0.39376,0.32535,1.0471,4.7667,0.098532,5.339,0.18633,1.9726,0.32749,2.0761,0.095232,2.6268,0.17124,0.087521,0.1873,2.8141,24291.0,0.90947,0.006554600000000001,0
0.0011164000000000002,0.0162,-0.05715,3.1611,1.1738,0.12539,0.22604,489.86,0.029143000000000002,0.038038,0.027419,0.007473100000000001,0.7347199999999999,0.42008,0.02156,0.038038,2.8082,0.027419,0.78665,0.7347199999999999,0.018392,0.035788,0.61299,-0.11662,-0.15222,0.35609,0.97783,4662.1,0.85192,0,0
0.040762,0.28989,-0.0082353,1.232,0.8561700000000001,0.32653,0.17296,1104.3,0.054479,0.063631,0.075387,0.11289,0.50583,3.6057,0.53359,0.08522,4.6311,0.083508,0.85617,0.83316,0.0071344,0.088052,2.6349,-0.018219,-0.02128,0.21593,1.016,314.17,0.93637,0.50943,0
-0.11984,0.58479,-0.68543,2.8841,1.5936,-0.46548,-0.036148,-1631.3,-0.11984,-0.075202,-0.097941,?,-0.52602,-4.4591,3.707,-0.075184,6.5628,-0.096058,1.5936,0.74254,0.29727,-0.061459,2.3123,-0.16018,-0.10051,0.15237,4.707,604.35,1.0752,0.0,0
0.060412,0.47343,0.13386,4.7384,1.0474,0.43813,0.080375,479.4,0.070835,0.046252,0.077866,0.16712,0.76608,0.53255,1.2974,0.046252,9.0436,0.077866,1.5797,0.76608,0.39088,0.050843,1.5341,0.025607,0.01672,0.11058,2.0995,11517.0,0.95471,0.0,0
0.038507,0.16771,0.113,2.8714,1.6347,0.15875,0.048556,1187.8,0.038507,0.023556,0.044791,0.15151,0.60281,0.79979,0.28438,0.023818,6.6853,0.013115,1.6347,0.74169,0.17675,0.027401,1.0556,0.0039251,0.0024012,0.14958,1.2577,1693.7,0.97771,0.0,0
-0.21305,-0.76678,-0.25425,-0.27481,0.038877999999999996,-0.272,-2.0391,-6348.9,-0.21305,-5.48,-0.2526,-0.4673,-0.38384,-155.04,-0.77964,-5.4381,0.44439,-0.3092,0.038878,0.21673,0.0023176,-6.4972,0.018921,-0.38638,-9.9381,2.2503,-0.38531,-7850.7,2.5589,-1.5719,0
0.090633,0.54855,0,12.865,0.97731,1.5803,0.14223,189.39,0.11347,0.11611,0.11175,0.29131,0.92404,552.65,1.4449,0.11626,12.123,0.10684,0.97731,0.92814,2.4928,0.11434,4.3406,0.08622,0.088222,0.08249,2.444,7186.2,0.8848,0.00029164,0
0.17235,0.29402,0.0,0.4699,1.6428,0.26591,0.30004,503.8,0.17235,0.10491,0.0,0.26796,0.2664,0,5.0839,0.23642,1.4381,0.0010826,1.6428,0.31968,0.26444,0,0.38553,-0.32054,-0.19512,0.69534,5.5276,3901.7,0.76829,0,0
0.17232,0.53208,0.41782,1.584,1.0995,0.86174,0.063212,340.36,0.21531,0.048476,0.4029,0.52605,0.41472,0.99735,2.44,0.048476,16.168,0.4029,4.4469,0.42667,0.46726,0.090711,3.1295,0.33745,0.075975,0.06185,1.9018,6895.4,0.90952,0.028821,0
0.00065865,-0.083131,0,0.081709,1.9915,0.0023599,0.0091385,18541,0.001513,0.00075971,0.040007,0.10146,0.057077,1.0039,-0.18807,0.015913,3.0862,0.012947,1.9915,0.2922,0.045552,0.020089,0.45263,0.02332,0.01171,0.32403,0.17089,-450.33,0.99925,2.8683,0
0.33731,0.3519,-0.15951,0.64686,2.4697,0.64001,0.16057,558.87,0.38862,0.15735,0.38866,0.72374,0.18059,8325.8,8.6071,0.15735,3.4272,0.38868,2.4697,0.39278,1.1346,0.15737,1.4169,0.38071,0.15415,0.29178,9.6071,82.921,0.84264,0.0,0
0.17551,0.35798,0.58831,8.3286,1.0683,2.1269,0.11741,131.48,0.22114,0.089958,0.13744,0.72288,0.86595,0.59729,0.66533,0.089958,22.132,0.13744,2.5461,0.86595,0.39919,0.05591,1.9147,0.069948,0.028454,0.045184,1.6094,14829.0,0.93606,0.0,0
0.009531,-0.061549,0.0,0.28701,1.6982,0.019829,0.020387,8191.6,0.011956999999999999,0.0070411,0.021138999999999998,0.10478,0.09309500000000001,0.76233,-0.13423,0.014272,2.7818,0.020694,1.6982,0.33337,0.0095322,0.012448,0.37952,-0.0015253,-0.0008982,0.35948,0.48635,-3325.5,0.99307,0.4949,0
-0.016527,0.25304,0,1.2365,0.9606899999999999,-0.14314,0.055408,3066,-0.016454,-0.017128,-0.0022305,0.048946,0.46957,-0.12537,0.40037,0.00018626,8.3206,0.0042003,0.96069,0.88382,0.37054,-0.0023218,1.6572,-0.071915,-0.074858,0.12018,0.87479,1518.8,1.0171,0.5986,0
-0.048384,0.57095,0.43169,-0.29514,1.0359,-0.027862,0.0021814,17268,-0.011123,-0.0028623,0.019242,0.60258,-0.11837,0.051295,19.137,-0.0028623,9.3967,0.019242,3.8969,-0.11653,0.31619,0.0049515,0.90899,-0.000358,-9.2122e-005,0.10642,-3.9674,6363.4,0.9653,-0.015486000000000002,0
0.023764,0.39369,0,2.1283,1.0306,0.14332,0.059918,1889.5,0.023764,0.023059,0.035948,-0.082385,0.56317,2.8884,0.89374,0.02752,5.9549,0.043204,1.0306,0.83368,0.53813,0.034881,1.2677,-0.0020387,-0.0019782,0.16793,1.5445,7846.0,0.97705,0.22539,0
0.055028,0.54655,0.0,1.9088,1.4721,0.36927,0.10518,810.4,0.067452,0.04582,0.066479,0.17705,0.15789,34.623,2.0184,0.04582,7.7537,0.055808,1.4721,0.81734,0.95923,0.045159,2.0715,-0.020907,-0.014202,0.12897,2.4234,6670.8,0.95461,0.24553,0
0.058411,0.16409,0,0.57836,2.2169,0.17529,0.05746,1815.5,0.089742,0.040482,0.091663,0.24542,0.2712,28.888,0.50657,0.041384,4.1443,0.095063,2.2169,0.36643,0.056962,0.041348,1.3205,0.054025,0.02437,0.24129,1.1312,746.29,0.95955,0.0,0
-0.20161,-0.069087,-0.079947,1.6287,1.7790000000000001,-0.070488,-0.015073,-5178.2,-0.026815,-0.015073,-0.010707,-0.09906,-0.36721,-0.53552,-0.10032,-0.0038942,3.2952,0.01623,1.779,0.61958,0.039353,-0.0060184,0.51301,-0.010707,-0.0060184,0.30347,0.89968,-329.62,0.7159,0.0,0
0.14348,0.51726,0.43948,5.0256,1.1583,1.1105,0.16365,272.56,0.17757,0.13571,0.17687,0.54397,0.80354,1.5657,1.6022,0.13571,7.065,0.17687,1.3176,0.80354,1.4152,0.13517,3.3489,0.14031,0.10723,0.14154,2.4889,71164.0,0.86335,0.0,0
-0.20159000000000002,-0.68698,-0.5256,-0.33446,0.039501,-0.27387,-3.6428,-3811.3,-0.20159000000000002,-5.1033,-0.25872,-0.5674,-0.65857,-47.969,-0.72245,-4.9668,0.41149,-0.26338,0.039501,0.26392,0.0041443,-6.5495,0.066698,-0.31640999999999997,-8.0101,2.4302,-0.52847,-880.54,2.8532,-1.5252,0
